,Driver_ID,Age,Gender,City,Education_Level,Income,Date_of_joining,Last_Working_Date,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Tenure,Join_Month,Leave_Month,Has_left,Monthly_Income_Increase,Quarterly_Rating_Increase
2073,2430,27.0,Male,C27,0,58259,2020-04-13,2020-07-29,2,2,200000,1,107.0,2020-04,2020-07,Left,0,0
2074,2431,37.0,Female,C17,0,46832,2018-10-20,2019-01-19,1,1,0,1,91.0,2018-10,2019-01,Left,0,0
2075,2432,53.0,Female,C1,1,56188,2015-10-25,2019-11-26,1,3,5951770,2,1493.0,2015-10,2019-11,Left,0,0
2076,2433,30.0,Male,C29,2,37214,2020-03-29,2020-06-19,1,1,0,1,82.0,2020-03,2020-06,Left,0,0
2077,2435,29.0,Female,C13,0,13222,2020-01-28,2020-03-08,1,1,0,1,40.0,2020-01,2020-03,Left,0,0
2078,2436,33.0,Male,C4,2,100560,2020-07-10,2020-12-20,3,3,2077720,1,163.0,2020-07,2020-12,Left,0,0
2079,2438,31.0,Female,C18,1,24429,2018-01-01,2019-02-23,1,1,500000,2,418.0,2018-01,2019-02,Left,0,0
2080,2439,28.0,Male,C16,2,36373,2020-07-31,,2,2,0,1,,2020-07,,Active,0,0
2081,2440,35.0,Male,C9,2,51769,2020-09-07,,2,2,834440,2,,2020-09,,Active,0,1
2082,2441,33.0,Female,C5,2,51617,2019-09-02,2019-11-04,2,2,0,1,63.0,2019-09,2019-11,Left,0,0
2083,2442,37.0,Male,C29,2,63424,2019-10-11,2020-10-20,3,3,3232040,1,375.0,2019-10,2020-10,Left,0,0
2084,2443,26.0,Male,C25,0,44169,2017-11-25,2019-09-22,1,2,1857200,1,666.0,2017-11,2019-09,Left,0,0
2085,2445,37.0,Male,C21,1,90492,2018-06-26,2020-01-21,3,3,8545060,1,574.0,2018-06,2020-01,Left,0,0
2086,2446,30.0,Female,C29,0,59110,2020-05-29,,2,2,6078150,4,,2020-05,,Active,0,1
2087,2447,23.0,Male,C10,2,71138,2020-07-10,2020-08-29,2,2,0,1,50.0,2020-07,2020-08,Left,0,0
2088,2448,33.0,Male,C18,1,90734,2019-05-24,2019-11-23,3,3,1835260,2,183.0,2019-05,2019-11,Left,0,1
2089,2449,37.0,Female,C22,0,18024,2020-05-01,,2,2,2921500,2,,2020-05,,Active,0,1
2090,2450,29.0,Female,C4,1,17481,2018-07-02,2019-01-18,1,1,0,1,200.0,2018-07,2019-01,Left,0,0
2091,2451,24.0,Male,C21,0,23511,2018-01-03,2020-01-05,1,1,6774730,1,732.0,2018-01,2020-01,Left,0,0
2092,2453,40.0,Female,C12,1,92031,2019-11-12,,3,3,8087990,2,,2019-11,,Active,0,1
2093,2454,40.0,Male,C9,2,37664,2016-01-03,,1,1,18059400,4,,2016-01,,Active,0,0
2094,2455,25.0,Male,C28,1,99691,2017-06-18,2020-06-02,1,4,22037490,1,1080.0,2017-06,2020-06,Left,0,0
2095,2457,42.0,Male,C24,0,58577,2018-09-07,2019-09-13,2,2,2375570,2,371.0,2018-09,2019-09,Left,0,1
2096,2458,38.0,Male,C21,1,33343,2018-08-10,2019-04-18,1,1,990700,1,251.0,2018-08,2019-04,Left,0,0
2097,2459,32.0,Female,C9,2,85831,2019-12-07,2020-03-09,2,2,269890,1,93.0,2019-12,2020-03,Left,0,0
2098,2460,34.668434595389385,Female,C12,2,36191,2020-05-17,2020-10-18,1,1,150000,1,154.0,2020-05,2020-10,Left,0,0
2099,2461,30.0,Male,C2,0,42551,2019-12-02,2020-01-30,2,2,0,1,59.0,2019-12,2020-01,Left,0,0
2100,2464,30.0,Male,C15,2,52371,2020-05-22,,1,1,3763050,3,,2020-05,,Active,0,1
2101,2465,34.0,Male,C20,0,19183,2019-05-31,2019-08-17,2,2,0,1,78.0,2019-05,2019-08,Left,0,0
2102,2467,29.0,Female,C1,0,63182,2020-01-31,2020-06-09,3,3,0,1,130.0,2020-01,2020-06,Left,0,0
2103,2468,33.0,Male,C14,1,99858,2020-04-05,2020-07-07,2,2,2213880,1,93.0,2020-04,2020-07,Left,0,0
2104,2469,31.0,Female,C24,2,45365,2020-11-13,,3,3,0,1,,2020-11,,Active,0,0
2105,2470,32.0,Male,C27,1,55723,2018-02-27,2020-06-06,1,1,12943640,1,830.0,2018-02,2020-06,Left,0,0
2106,2471,27.0,Male,C24,0,55344,2020-04-06,2020-06-12,2,2,0,1,67.0,2020-04,2020-06,Left,0,0
2107,2472,34.0,Male,C25,2,36682,2018-10-02,2019-04-30,1,1,235880,1,210.0,2018-10,2019-04,Left,0,0
2108,2473,40.0,Female,C6,1,30967,2019-06-13,,1,1,6222350,2,,2019-06,,Active,0,1
2109,2474,34.0,Male,C10,1,44188,2020-06-28,2020-07-29,1,1,0,1,31.0,2020-06,2020-07,Left,0,0
2110,2475,35.0,Male,C12,2,99515,2019-11-04,2020-06-15,3,3,7052730,3,224.0,2019-11,2020-06,Left,0,1
2111,2476,34.0,Male,C19,1,89269,2020-03-16,2020-10-10,3,3,250000,1,208.0,2020-03,2020-10,Left,0,0
2112,2478,26.0,Female,C2,2,68294,2018-06-11,2020-02-17,1,1,4531680,1,616.0,2018-06,2020-02,Left,0,0
2113,2480,29.0,Female,C24,0,18538,2019-11-21,,1,1,9802190,2,,2019-11,,Active,0,1
2114,2481,46.0,Female,C2,2,44041,2018-02-12,2019-09-23,1,1,2470920,2,588.0,2018-02,2019-09,Left,0,0
2115,2482,36.0,Male,C16,0,47251,2020-04-13,2020-07-22,3,3,0,1,100.0,2020-04,2020-07,Left,0,0
2116,2483,37.0,Male,C4,2,65277,2020-04-18,,2,2,6270140,3,,2020-04,,Active,0,1
2117,2484,36.0,Male,C2,1,58626,2019-10-11,2020-04-12,3,3,502040,2,184.0,2019-10,2020-04,Left,0,1
2118,2485,41.0,Male,C13,2,51616,2018-06-02,2020-05-19,1,1,2959320,1,717.0,2018-06,2020-05,Left,0,0
2119,2486,36.0,Female,C6,2,74360,2019-12-05,2020-10-12,2,2,11532320,1,312.0,2019-12,2020-10,Left,0,0
2120,2487,37.0,Female,C29,2,142543,2013-10-12,,1,4,33738740,2,,2013-10,,Active,0,0
2121,2488,28.0,Male,C14,0,65958,2018-07-20,2019-11-24,1,2,17386610,4,492.0,2018-07,2019-11,Left,0,0
2122,2489,36.0,Female,C23,1,40775,2017-02-25,2019-07-29,1,1,2424000,1,884.0,2017-02,2019-07,Left,0,0
2123,2490,25.0,Female,C25,1,29052,2019-11-21,2020-04-11,1,1,2172260,1,142.0,2019-11,2020-04,Left,0,0
2124,2491,25.0,Male,C20,2,62242,2019-12-30,2020-04-15,2,2,291000,1,107.0,2019-12,2020-04,Left,0,0
2125,2492,36.0,Female,C28,2,59644,2017-11-18,2020-06-07,1,2,15457560,3,932.0,2017-11,2020-06,Left,0,0
2126,2493,51.0,Female,C19,2,40013,2016-05-25,2020-02-22,1,2,12708940,1,1368.0,2016-05,2020-02,Left,0,0
2127,2494,47.0,Male,C27,0,48747,2018-05-25,,1,1,17784050,3,,2018-05,,Active,0,0
2128,2495,33.0,Female,C3,0,25228,2018-11-12,2020-04-12,1,1,4542520,1,517.0,2018-11,2020-04,Left,0,0
2129,2496,24.0,Male,C28,2,38169,2020-01-31,,1,1,4925520,1,,2020-01,,Active,0,0
2130,2497,39.0,Female,C4,0,52092,2020-06-30,,3,3,1697840,2,,2020-06,,Active,0,0
2131,2498,30.0,Male,C22,0,15052,2020-07-27,,1,1,2241890,2,,2020-07,,Active,0,0
2132,2499,27.0,Male,C17,1,75458,2019-07-06,2019-08-30,2,2,0,1,55.0,2019-07,2019-08,Left,0,0
2133,2500,32.0,Male,C8,1,66536,2020-09-28,,3,3,0,1,,2020-09,,Active,0,0
2134,2501,31.0,Female,C7,0,30212,2019-08-04,2020-03-08,1,1,1250290,2,217.0,2019-08,2020-03,Left,0,1
2135,2502,31.0,Female,C20,0,91020,2019-09-12,2020-01-24,3,3,0,1,134.0,2019-09,2020-01,Left,0,0
2136,2503,35.0,Female,C13,0,71761,2019-06-28,2019-08-23,3,3,0,1,56.0,2019-06,2019-08,Left,0,0
2137,2504,32.0,Female,C20,2,70395,2020-05-29,2020-09-28,3,3,0,1,122.0,2020-05,2020-09,Left,0,0
2138,2505,42.0,Male,C12,1,47809,2018-08-18,,1,1,23959960,3,,2018-08,,Active,0,0
2139,2506,33.0,Male,C15,1,18173,2019-11-29,2020-06-30,1,1,899440,1,214.0,2019-11,2020-06,Left,0,0
2140,2507,34.668434595389385,Male,C23,2,59536,2019-11-16,2020-03-24,1,1,0,1,129.0,2019-11,2020-03,Left,0,0
2141,2508,37.0,Male,C11,2,64254,2018-05-18,2019-05-30,1,2,2547580,1,377.0,2018-05,2019-05,Left,0,0
2142,2509,38.0,Female,C28,1,118773,2020-06-28,2020-11-28,3,3,1525520,1,153.0,2020-06,2020-11,Left,0,0
2143,2510,41.0,Male,C1,2,130752,2014-05-05,2019-07-04,2,4,7044890,1,1886.0,2014-05,2019-07,Left,0,0
2144,2511,23.0,Female,C6,1,43876,2020-06-22,,1,1,2636210,4,,2020-06,,Active,0,1
2145,2513,28.0,Male,C10,0,125576,2016-05-01,2019-08-29,1,3,7644960,2,1215.0,2016-05,2019-08,Left,0,0
2146,2514,31.0,Male,C16,2,33169,2019-10-31,2020-03-09,2,2,292470,1,130.0,2019-10,2020-03,Left,0,0
2147,2515,40.0,Male,C5,2,37667,2020-11-13,,2,2,0,1,,2020-11,,Active,0,0
2148,2516,46.0,Male,C15,2,115152,2019-06-30,2020-01-24,4,4,1052540,1,208.0,2019-06,2020-01,Left,0,0
2149,2517,33.0,Female,C26,1,83236,2015-05-31,,2,4,33139380,2,,2015-05,,Active,0,0
2150,2518,38.0,Female,C13,1,67049,2013-10-22,2019-03-18,1,3,1308180,1,1973.0,2013-10,2019-03,Left,0,0
2151,2520,31.0,Male,C18,0,34556,2015-08-27,2019-09-22,2,2,3042000,1,1487.0,2015-08,2019-09,Left,0,0
2152,2521,26.0,Male,C24,0,30558,2020-12-18,,1,1,0,1,,2020-12,,Active,0,0
2153,2522,36.0,Female,C13,1,90057,2013-04-01,,2,5,95331060,4,,2013-04,,Active,0,0
2154,2525,23.0,Female,C16,0,18224,2020-03-09,2020-06-28,1,1,1875360,1,111.0,2020-03,2020-06,Left,0,0
2155,2527,25.0,Male,C5,0,16206,2019-10-31,2020-09-12,1,1,1450030,1,317.0,2019-10,2020-09,Left,0,0
2156,2528,45.0,Female,C24,1,37521,2018-12-18,2019-05-02,2,2,812710,1,135.0,2018-12,2019-05,Left,0,0
2157,2529,41.0,Male,C27,0,31816,2019-07-04,2020-01-04,1,1,751070,1,184.0,2019-07,2020-01,Left,0,0
2158,2530,29.0,Female,C29,1,137450,2015-08-02,2020-07-29,3,4,13977500,2,1823.0,2015-08,2020-07,Left,0,0
2159,2532,39.0,Male,C20,2,90090,2020-06-28,2020-11-30,2,2,1892760,2,155.0,2020-06,2020-11,Left,0,0
2160,2533,33.0,Male,C5,0,45993,2019-09-06,,1,1,7442600,3,,2019-09,,Active,0,1
2161,2535,32.0,Male,C23,1,47678,2019-11-09,2020-03-04,1,1,393770,1,116.0,2019-11,2020-03,Left,0,0
2162,2536,39.0,Female,C13,2,38706,2018-10-14,2019-03-17,2,2,101840,1,154.0,2018-10,2019-03,Left,0,0
2163,2537,36.0,Female,C20,0,75344,2020-09-01,,2,2,412310,1,,2020-09,,Active,0,0
2164,2538,37.0,Male,C27,0,96562,2020-10-30,,3,3,0,1,,2020-10,,Active,0,0
2165,2539,30.0,Female,C15,0,37039,2019-01-16,2019-08-16,2,2,1444590,1,212.0,2019-01,2019-08,Left,0,0
2166,2540,34.0,Male,C19,0,14776,2019-12-23,2020-03-28,1,1,458200,1,96.0,2019-12,2020-03,Left,0,0
2167,2541,32.0,Female,C27,0,68356,2016-04-27,,1,4,34703880,2,,2016-04,,Active,0,0
2168,2543,29.0,Male,C20,0,59662,2018-06-10,,1,3,33882080,4,,2018-06,,Active,1,1
2169,2544,32.0,Male,C22,0,67667,2019-07-28,2019-10-22,2,2,0,1,86.0,2019-07,2019-10,Left,0,0
2170,2545,45.0,Male,C22,0,44884,2018-05-13,2020-12-21,1,2,10878820,1,953.0,2018-05,2020-12,Left,0,0
2171,2546,36.0,Male,C10,2,70774,2018-08-06,,2,2,22155600,4,,2018-08,,Active,0,1
2172,2547,38.0,Male,C19,0,77399,2018-06-29,,1,2,8981930,1,,2018-06,,Active,0,0
2173,2549,31.0,Female,C17,0,34569,2019-12-05,2020-05-27,2,2,0,1,174.0,2019-12,2020-05,Left,0,0
2174,2550,35.0,Male,C14,1,78009,2020-11-28,,3,3,0,1,,2020-11,,Active,0,0
2175,2551,41.0,Male,C23,1,58799,2018-05-12,,1,1,11509380,2,,2018-05,,Active,0,0
2176,2552,35.0,Female,C24,1,45414,2018-12-04,,1,1,11155940,4,,2018-12,,Active,0,1
2177,2553,33.0,Female,C26,1,54019,2020-08-10,2020-12-14,3,3,231840,1,126.0,2020-08,2020-12,Left,0,0
2178,2554,38.0,Male,C14,0,23166,2017-07-08,2019-02-10,1,1,1371720,3,582.0,2017-07,2019-02,Left,0,0
2179,2555,39.0,Female,C13,0,116077,2014-12-29,2020-07-29,2,4,33054410,3,2039.0,2014-12,2020-07,Left,0,1
2180,2556,25.0,Male,C7,2,64168,2019-06-13,2019-10-31,2,2,900000,1,140.0,2019-06,2019-10,Left,0,0
2181,2558,37.0,Male,C19,1,29962,2018-05-04,2020-02-02,1,1,5818480,1,639.0,2018-05,2020-02,Left,0,0
2182,2559,46.0,Male,C25,2,96053,2018-09-16,2019-01-26,3,3,0,1,132.0,2018-09,2019-01,Left,0,0
2183,2560,30.0,Male,C22,2,47301,2017-11-29,2019-11-29,1,2,3805340,1,730.0,2017-11,2019-11,Left,0,0
2184,2561,43.0,Female,C24,2,81854,2015-05-24,,1,3,27474930,4,,2015-05,,Active,0,1
2185,2562,32.0,Male,C22,0,128520,2019-09-17,2020-04-04,3,3,1090260,1,200.0,2019-09,2020-04,Left,0,0
2186,2563,39.0,Male,C20,0,53880,2015-08-27,2020-01-02,1,1,7291330,1,1589.0,2015-08,2020-01,Left,0,0
2187,2565,29.0,Male,C15,0,83215,2020-09-08,,3,3,1476940,2,,2020-09,,Active,0,1
2188,2566,24.0,Male,C18,1,64399,2020-08-18,,2,2,903300,2,,2020-08,,Active,0,1
2189,2567,49.0,Female,C9,2,135231,2018-06-03,,1,4,43275060,2,,2018-06,,Active,1,0
2190,2568,32.0,Male,C28,0,83298,2014-12-05,,2,4,20222360,2,,2014-12,,Active,0,1
2191,2569,34.668434595389385,Female,C10,2,56766,2020-04-25,,2,2,1420720,1,,2020-04,,Active,0,0
2192,2570,23.0,Male,C9,2,26766,2019-12-03,2019-12-12,1,1,0,1,9.0,2019-12,2019-12,Left,0,0
2193,2571,34.0,Male,C27,1,71878,2020-11-30,,3,3,0,1,,2020-11,,Active,0,0
2194,2572,46.0,Female,C5,0,65990,2016-07-08,2020-07-13,1,2,6265580,1,1466.0,2016-07,2020-07,Left,0,0
2195,2573,38.0,Female,C26,0,52321,2020-07-14,2020-10-24,1,1,166320,1,102.0,2020-07,2020-10,Left,0,0
2196,2574,23.0,Male,C8,0,42059,2019-01-18,2019-02-28,1,1,0,1,41.0,2019-01,2019-02,Left,0,0
2197,2575,25.0,Male,C15,0,37888,2019-07-06,2019-09-22,1,1,242500,1,78.0,2019-07,2019-09,Left,0,0
2198,2576,30.0,Male,C25,1,80907,2015-08-20,,2,2,17286750,2,,2015-08,,Active,0,0
2199,2577,28.0,Male,C13,1,50141,2020-04-25,2020-06-26,2,2,0,1,62.0,2020-04,2020-06,Left,0,0
2200,2578,25.0,Female,C3,2,37046,2020-07-13,2020-09-28,1,1,151720,1,77.0,2020-07,2020-09,Left,0,0
2201,2579,46.0,Male,C23,1,50326,2019-01-15,2019-04-27,2,2,4266380,1,102.0,2019-01,2019-04,Left,0,0
2202,2581,42.0,Female,C29,1,29462,2019-07-05,2020-05-15,1,1,2276750,1,315.0,2019-07,2020-05,Left,0,0
2203,2582,46.0,Male,C16,0,18799,2015-08-06,2020-11-15,1,1,10913820,1,1928.0,2015-08,2020-11,Left,0,0
2204,2585,26.0,Male,C4,0,24676,2020-05-17,2020-09-20,2,2,0,1,126.0,2020-05,2020-09,Left,0,0
2205,2586,31.0,Female,C4,1,20983,2018-10-30,2019-05-23,1,1,1184840,1,205.0,2018-10,2019-05,Left,0,0
2206,2587,35.0,Male,C7,2,53902,2020-07-20,,2,2,1730630,3,,2020-07,,Active,0,1
2207,2588,31.0,Female,C28,1,18469,2020-02-13,2020-05-15,1,1,0,1,92.0,2020-02,2020-05,Left,0,0
2208,2589,34.0,Female,C23,2,52222,2019-06-06,2020-02-20,1,1,2017900,1,259.0,2019-06,2020-02,Left,0,0
2209,2590,28.0,Male,C11,0,53554,2020-05-03,2020-07-29,2,2,0,1,87.0,2020-05,2020-07,Left,0,0
2210,2592,36.0,Male,C20,2,21364,2018-06-17,2019-04-21,1,1,250000,1,308.0,2018-06,2019-04,Left,0,0
2211,2593,35.0,Male,C3,0,76805,2016-04-25,2020-07-29,1,3,15672850,1,1556.0,2016-04,2020-07,Left,0,0
2212,2594,34.0,Male,C21,1,131568,2015-07-23,,1,4,22976810,2,,2015-07,,Active,0,0
2213,2595,36.0,Female,C18,0,111600,2015-11-12,2019-09-12,2,4,5356780,2,1400.0,2015-11,2019-09,Left,0,1
2214,2596,33.0,Male,C20,2,69003,2019-09-28,2020-12-21,3,3,10073920,2,450.0,2019-09,2020-12,Left,0,1
2215,2597,35.0,Female,C3,2,85254,2016-08-14,,1,2,13985380,3,,2016-08,,Active,0,1
2216,2598,36.0,Female,C20,2,102822,2019-09-20,2019-11-05,3,3,0,1,46.0,2019-09,2019-11,Left,0,0
2217,2599,26.0,Male,C7,1,33058,2018-12-18,2019-05-30,1,1,2736060,2,163.0,2018-12,2019-05,Left,0,0
2218,2600,42.0,Female,C14,0,26460,2015-05-24,2019-09-23,2,2,3780770,1,1583.0,2015-05,2019-09,Left,0,0
2219,2601,37.0,Male,C4,0,17566,2019-06-28,2019-10-05,1,1,0,1,99.0,2019-06,2019-10,Left,0,0
2220,2602,25.0,Male,C24,0,15482,2019-01-06,2019-06-30,1,1,1308570,1,175.0,2019-01,2019-06,Left,0,0
2221,2603,37.0,Female,C5,2,50158,2019-10-03,2020-02-11,2,2,0,1,131.0,2019-10,2020-02,Left,0,0
2222,2604,39.0,Female,C2,2,110829,2013-07-19,2019-05-04,2,3,895750,1,2115.0,2013-07,2019-05,Left,0,0
2223,2605,41.0,Male,C8,1,99300,2020-03-20,2020-06-28,3,3,0,1,100.0,2020-03,2020-06,Left,0,0
2224,2606,24.0,Male,C8,0,21993,2018-06-01,2019-03-03,1,1,237580,1,275.0,2018-06,2019-03,Left,0,0
2225,2607,40.0,Male,C17,1,21636,2018-12-24,2019-05-07,1,1,953760,1,134.0,2018-12,2019-05,Left,0,0
2226,2608,32.0,Male,C16,0,79797,2020-06-02,2020-09-08,1,1,143040,1,98.0,2020-06,2020-09,Left,0,0
2227,2609,23.0,Female,C15,2,46604,2020-01-02,2020-03-22,1,1,0,1,80.0,2020-01,2020-03,Left,0,0
2228,2610,36.0,Female,C4,2,75224,2020-05-05,,3,3,1109460,1,,2020-05,,Active,0,0
2229,2611,39.0,Male,C29,1,44154,2020-03-08,,1,1,2607050,2,,2020-03,,Active,0,0
2230,2612,41.0,Male,C13,1,56478,2019-06-06,2019-08-04,3,3,0,1,59.0,2019-06,2019-08,Left,0,0
2231,2613,30.0,Female,C5,0,63004,2019-10-06,2020-03-24,3,3,0,1,170.0,2019-10,2020-03,Left,0,0
2232,2614,31.0,Male,C15,2,81792,2018-06-20,2019-06-07,2,2,269240,1,352.0,2018-06,2019-06,Left,0,0
2233,2615,31.0,Male,C29,2,98935,2015-09-24,,1,4,42883990,3,,2015-09,,Active,0,0
2234,2616,28.0,Male,C16,1,53320,2019-09-26,2020-07-04,1,1,2264270,1,282.0,2019-09,2020-07,Left,0,0
2235,2617,39.0,Female,C25,0,104128,2015-01-16,,2,4,23114450,2,,2015-01,,Active,0,0
2236,2618,34.668434595389385,Female,C20,2,57164,2020-05-01,2020-11-27,2,2,1092560,1,210.0,2020-05,2020-11,Left,0,0
2237,2620,35.0,Female,C20,1,38829,2019-01-08,2019-04-06,2,2,0,1,88.0,2019-01,2019-04,Left,0,0
2238,2623,42.0,Female,C9,1,68473,2018-07-07,2019-08-02,2,2,4553290,1,391.0,2018-07,2019-08,Left,0,0
2239,2624,33.0,Female,C12,1,87954,2015-07-30,2019-11-12,2,3,7008490,4,1566.0,2015-07,2019-11,Left,0,1
2240,2625,39.0,Male,C6,0,53377,2015-08-09,,1,3,22738660,3,,2015-08,,Active,1,0
2241,2626,27.0,Male,C2,1,30083,2018-06-08,2019-08-11,1,1,2511830,1,429.0,2018-06,2019-08,Left,0,0
2242,2627,34.0,Female,C7,0,104058,2020-11-06,,3,3,0,1,,2020-11,,Active,0,0
2243,2628,28.0,Male,C5,2,28949,2017-11-25,2019-04-04,1,1,167020,1,495.0,2017-11,2019-04,Left,0,0
2244,2629,25.0,Female,C21,0,14034,2020-04-17,2020-07-29,1,1,0,1,103.0,2020-04,2020-07,Left,0,0
2245,2630,39.0,Male,C26,2,56808,2015-07-23,2020-07-29,1,2,11868520,1,1833.0,2015-07,2020-07,Left,0,0
2246,2631,30.0,Male,C1,0,67162,2020-12-07,,2,2,0,1,,2020-12,,Active,0,0
2247,2632,26.0,Male,C7,2,62716,2018-07-29,2019-08-01,2,2,8490390,1,368.0,2018-07,2019-08,Left,0,0
2248,2633,32.0,Female,C18,2,126357,2019-11-30,,3,3,6655210,3,,2019-11,,Active,0,1
2249,2634,25.0,Male,C11,0,65507,2019-09-15,2019-11-28,2,2,0,1,74.0,2019-09,2019-11,Left,0,0
2250,2635,35.0,Male,C20,0,66890,2020-11-17,,2,2,0,1,,2020-11,,Active,0,0
2251,2637,41.0,Male,C15,0,19724,2017-09-12,2019-04-26,1,1,1464860,1,591.0,2017-09,2019-04,Left,0,0
2252,2639,30.0,Female,C12,0,92763,2020-02-13,,3,3,21260010,4,,2020-02,,Active,0,0
2253,2640,32.0,Female,C29,1,80788,2020-09-28,,2,2,0,1,,2020-09,,Active,0,0
2254,2641,36.0,Female,C17,1,24985,2020-06-02,2020-10-09,1,1,0,1,129.0,2020-06,2020-10,Left,0,0
2255,2642,30.0,Male,C8,0,19447,2018-09-14,2019-05-30,1,1,4235570,1,258.0,2018-09,2019-05,Left,0,0
2256,2643,28.0,Male,C5,0,17044,2018-06-22,2019-01-22,2,2,0,1,214.0,2018-06,2019-01,Left,0,0
2257,2644,44.0,Male,C8,0,62354,2017-08-26,2019-06-25,1,2,2416390,2,668.0,2017-08,2019-06,Left,0,0
2258,2645,32.0,Female,C26,1,69599,2020-09-28,,3,3,553250,1,,2020-09,,Active,0,0
2259,2646,31.0,Male,C3,2,104157,2020-07-31,,3,3,332040,1,,2020-07,,Active,0,0
2260,2647,36.0,Male,C12,0,55601,2018-12-15,2019-01-04,2,2,0,1,20.0,2018-12,2019-01,Left,0,0
2261,2648,47.0,Male,C5,1,38047,2019-06-06,2020-12-12,1,1,8966620,1,555.0,2019-06,2020-12,Left,0,0
2262,2649,40.0,Male,C7,2,69098,2016-07-25,2020-01-05,2,2,8924290,1,1259.0,2016-07,2020-01,Left,0,0
2263,2650,48.0,Male,C22,0,38788,2018-09-19,2019-08-24,1,1,4744440,3,339.0,2018-09,2019-08,Left,0,0
2264,2651,34.0,Male,C11,2,62292,2019-06-27,2020-07-29,2,2,4816290,1,398.0,2019-06,2020-07,Left,0,0
2265,2653,32.0,Female,C15,0,40216,2020-08-29,2020-10-16,2,2,0,1,48.0,2020-08,2020-10,Left,0,0
2266,2654,30.0,Male,C19,0,65092,2020-09-15,,3,3,289760,1,,2020-09,,Active,0,0
2267,2655,35.0,Male,C10,2,23955,2020-02-11,2020-07-11,1,1,325210,1,151.0,2020-02,2020-07,Left,0,0
2268,2656,34.0,Female,C6,1,77739,2020-04-13,2020-05-02,2,2,0,1,19.0,2020-04,2020-05,Left,0,0
2269,2659,34.0,Female,C6,0,23641,2019-09-26,2019-11-10,2,2,0,1,45.0,2019-09,2019-11,Left,0,0
2270,2660,29.0,Male,C13,2,48747,2013-09-15,,1,3,22183450,2,,2013-09,,Active,0,0
2271,2661,34.0,Female,C3,1,68037,2016-01-31,2020-02-15,1,2,9869790,1,1476.0,2016-01,2020-02,Left,0,0
2272,2663,31.0,Male,C7,1,26716,2018-10-03,2019-01-09,1,1,0,1,98.0,2018-10,2019-01,Left,0,0
2273,2664,37.0,Female,C22,1,21909,2020-06-30,,2,2,903730,2,,2020-06,,Active,0,1
2274,2665,36.0,Female,C17,2,22719,2018-10-15,2018-12-31,1,1,0,1,77.0,2018-10,2018-12,Left,0,0
2275,2666,28.0,Male,C6,1,69153,2019-10-31,2019-12-19,2,2,0,1,49.0,2019-10,2019-12,Left,0,0
2276,2667,41.0,Male,C1,1,103568,2013-10-18,2020-02-28,2,4,9437800,1,2324.0,2013-10,2020-02,Left,0,0
2277,2668,35.0,Male,C16,0,112112,2014-12-27,,2,4,30121900,1,,2014-12,,Active,0,0
2278,2670,33.0,Female,C24,1,38326,2018-12-12,,1,1,11417820,3,,2018-12,,Active,0,1
2279,2671,35.0,Female,C24,1,114637,2020-05-24,2020-07-14,3,3,0,1,51.0,2020-05,2020-07,Left,0,0
2280,2672,37.0,Female,C18,2,56621,2020-08-02,,3,3,1162140,2,,2020-08,,Active,0,1
2281,2674,29.0,Female,C11,1,64610,2017-03-12,2019-07-09,1,2,552950,1,849.0,2017-03,2019-07,Left,0,0
2282,2675,29.0,Male,C7,1,68500,2020-06-19,2020-12-06,2,2,2357400,3,170.0,2020-06,2020-12,Left,0,1
2283,2676,34.0,Male,C13,2,40608,2019-10-24,2020-02-09,1,1,0,1,108.0,2019-10,2020-02,Left,0,0
2284,2677,25.0,Male,C21,1,42400,2018-07-20,2019-02-01,1,1,74800,1,196.0,2018-07,2019-02,Left,0,0
2285,2678,37.0,Female,C1,1,51668,2020-11-16,,3,3,151150,1,,2020-11,,Active,0,0
2286,2680,28.0,Male,C9,1,61670,2020-07-07,2020-09-27,2,2,202770,1,82.0,2020-07,2020-09,Left,0,0
2287,2682,43.0,Male,C6,0,102345,2019-07-16,2020-06-27,4,4,5117750,1,347.0,2019-07,2020-06,Left,0,0
2288,2683,48.0,Female,C6,1,81055,2018-11-12,2019-05-10,1,1,1418630,1,179.0,2018-11,2019-05,Left,0,0
2289,2684,37.0,Male,C21,1,25186,2016-04-26,,1,1,11666740,3,,2016-04,,Active,0,0
2290,2685,41.0,Female,C1,1,101984,2019-08-03,,4,4,710000,1,,2019-08,,Active,0,0
2291,2686,26.0,Male,C27,2,80394,2020-08-07,,3,3,1518990,2,,2020-08,,Active,0,0
2292,2687,25.0,Male,C25,2,43753,2017-07-14,2019-10-01,1,2,2255560,1,809.0,2017-07,2019-10,Left,0,0
2293,2690,34.668434595389385,Male,C11,2,85428,2018-07-17,,1,3,29475240,4,,2018-07,,Active,1,1
2294,2691,31.0,Female,C16,0,21445,2018-06-26,2019-06-18,3,3,2805970,2,357.0,2018-06,2019-06,Left,0,1
2295,2692,30.0,Male,C29,1,65156,2020-01-02,2020-07-13,2,2,2318270,1,193.0,2020-01,2020-07,Left,0,0
2296,2693,25.0,Male,C7,0,58571,2018-05-04,2020-01-13,1,1,2204570,1,619.0,2018-05,2020-01,Left,0,0
2297,2694,38.0,Female,C20,2,69776,2020-02-28,2020-10-17,2,2,995920,1,232.0,2020-02,2020-10,Left,0,0
